Timestamp	Filename	Error	Message
2020-01-22 15:15:14.087 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 15:15:14.089 -0800	Config Btns	0	script steps imported : 1
2020-01-22 15:15:14.089 -0800	Calendar.fmp12	0	Import completed
2020-01-22 15:26:16.149 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 15:26:16.150 -0800	Config Btns	0	script steps imported : 1
2020-01-22 15:26:16.150 -0800	Calendar.fmp12	0	Import completed
2020-01-22 15:51:11.396 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 15:51:11.398 -0800	Load Calendar ( Id )	0	script steps imported : 1
2020-01-22 15:51:11.398 -0800	Calendar.fmp12	0	Import completed
2020-01-22 16:08:33.455 -0800	Calendar.fmp12	0	Import operations started
2020-01-22 16:08:33.456 -0800	Calendar.fmp12	0	Import of custom functions from clipboard started
2020-01-22 16:09:26.009 -0800	Calendar.fmp12	0	custom functions imported : 1
2020-01-22 16:09:26.010 -0800	Calendar.fmp12	0	Import completed
2020-01-22 16:11:23.736 -0800	Calendar.fmp12	0	Import operations committed
2020-01-22 16:11:23.736 -0800	Calendar.fmp12	0	==================================================================
2020-01-22 16:25:43.724 -0800	Calendar.fmp12	0	Import operations started
2020-01-22 16:25:43.725 -0800	Calendar.fmp12	0	Import of custom functions from clipboard started
2020-01-22 16:26:36.442 -0800	Calendar.fmp12	0	custom functions imported : 1
2020-01-22 16:26:36.442 -0800	Calendar.fmp12	0	Import completed
2020-01-22 16:28:13.035 -0800	Calendar.fmp12	0	Import operations committed
2020-01-22 16:28:13.035 -0800	Calendar.fmp12	0	==================================================================
2020-01-22 16:32:51.322 -0800	Calendar.fmp12	0	Import operations started
2020-01-22 16:32:51.323 -0800	Calendar.fmp12	0	Import of custom functions from clipboard started
2020-01-22 16:33:44.059 -0800	Calendar.fmp12	0	custom functions imported : 1
2020-01-22 16:33:44.059 -0800	Calendar.fmp12	0	Import completed
2020-01-22 16:34:37.923 -0800	Calendar.fmp12	0	Import operations committed
2020-01-22 16:34:37.923 -0800	Calendar.fmp12	0	==================================================================
2020-01-22 16:41:46.925 -0800	Calendar.fmp12	0	Import operations started
2020-01-22 16:41:46.925 -0800	Calendar.fmp12	0	Import of custom functions from clipboard started
2020-01-22 16:42:39.322 -0800	Calendar.fmp12	0	custom functions imported : 1
2020-01-22 16:42:39.323 -0800	Calendar.fmp12	0	Import completed
2020-01-22 16:43:11.466 -0800	Calendar.fmp12	0	Import operations committed
2020-01-22 16:43:11.467 -0800	Calendar.fmp12	0	==================================================================
2020-01-22 16:46:01.865 -0800	Calendar.fmp12	0	Import operations started
2020-01-22 16:46:01.866 -0800	Calendar.fmp12	0	Import of custom functions from clipboard started
2020-01-22 16:46:54.337 -0800	Calendar.fmp12	0	custom functions imported : 1
2020-01-22 16:46:54.339 -0800	Calendar.fmp12	0	Import completed
2020-01-22 16:47:06.991 -0800	Calendar.fmp12	0	Import operations committed
2020-01-22 16:47:06.993 -0800	Calendar.fmp12	0	==================================================================
2020-01-22 17:23:24.417 -0800	Calendar.fmp12	0	Import operations started
2020-01-22 17:23:24.418 -0800	Calendar.fmp12	0	Import of custom functions from clipboard started
2020-01-22 17:24:16.849 -0800	Calendar.fmp12	0	custom functions imported : 1
2020-01-22 17:24:16.850 -0800	Calendar.fmp12	0	Import completed
2020-01-22 17:56:12.047 -0800	Calendar.fmp12	0	Import operations committed
2020-01-22 17:56:12.048 -0800	Calendar.fmp12	0	==================================================================
2020-01-22 18:00:46.605 -0800	Calendar.fmp12	0	Import operations started
2020-01-22 18:00:46.605 -0800	Calendar.fmp12	0	Import of custom functions from clipboard started
2020-01-22 18:01:39.008 -0800	Calendar.fmp12	0	custom functions imported : 1
2020-01-22 18:01:39.008 -0800	Calendar.fmp12	0	Import completed
2020-01-22 18:18:02.227 -0800	Calendar.fmp12	0	Import operations committed
2020-01-22 18:18:02.228 -0800	Calendar.fmp12	0	==================================================================
2020-01-22 18:27:25.950 -0800	Calendar.fmp12	0	Import operations started
2020-01-22 18:27:25.951 -0800	Calendar.fmp12	0	Import of custom functions from clipboard started
2020-01-22 18:28:19.644 -0800	Calendar.fmp12	0	custom functions imported : 1
2020-01-22 18:28:19.644 -0800	Calendar.fmp12	0	Import completed
2020-01-22 18:28:23.059 -0800	Calendar.fmp12	0	Import operations committed
2020-01-22 18:28:23.059 -0800	Calendar.fmp12	0	==================================================================
2020-01-22 19:43:25.977 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 19:43:25.979 -0800	Change Calendar View	0	script steps imported : 3
2020-01-22 19:43:25.979 -0800	Calendar.fmp12	0	Import completed
2020-01-22 19:43:46.778 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 19:43:46.780 -0800	Calendar Navigation	0	script steps imported : 3
2020-01-22 19:43:46.780 -0800	Calendar.fmp12	0	Import completed
2020-01-22 19:56:47.273 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 19:56:47.275 -0800	Handle Calender Event	0	script steps imported : 1
2020-01-22 19:56:47.275 -0800	Calendar.fmp12	0	Import completed
2020-01-22 20:03:21.360 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 20:03:21.361 -0800	About	0	script steps imported : 1
2020-01-22 20:03:21.362 -0800	Calendar.fmp12	0	Import completed
2020-01-22 20:19:54.684 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 20:19:54.685 -0800	New Script	0	script steps imported : 3
2020-01-22 20:19:54.685 -0800	Calendar.fmp12	0	Import completed
2020-01-22 20:37:40.153 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 20:37:40.154 -0800	Show Config Window 	0	script steps imported : 1
2020-01-22 20:37:40.154 -0800	Calendar.fmp12	0	Import completed
2020-01-22 21:40:58.935 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 21:40:58.937 -0800	Set Data	0	script steps imported : 3
2020-01-22 21:40:58.937 -0800	Calendar.fmp12	0	Import completed
2020-01-22 21:41:09.236 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 21:41:09.236 -0800	Set Data	0	script steps imported : 1
2020-01-22 21:41:09.237 -0800	Calendar.fmp12	0	Import completed
2020-01-22 21:42:47.149 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 21:42:47.150 -0800	Handle Calender Event	0	script steps imported : 1
2020-01-22 21:42:47.150 -0800	Calendar.fmp12	0	Import completed
2020-01-22 21:46:16.762 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 21:46:16.762 -0800	Handle Calender Event	0	script steps imported : 1
2020-01-22 21:46:16.763 -0800	Calendar.fmp12	0	Import completed
2020-01-22 21:46:50.210 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 21:46:50.210 -0800	Handle Calender Event	0	script steps imported : 1
2020-01-22 21:46:50.211 -0800	Calendar.fmp12	0	Import completed
2020-01-22 21:58:26.811 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 21:58:26.812 -0800	Handle Calender Event	0	script steps imported : 1
2020-01-22 21:58:26.812 -0800	Calendar.fmp12	0	Import completed
